
CUSTOMMODULE9 ID,公司名称,价值,区,地址,城市,数据来源,标签,标记数字,注册资金,省,经营范围,联系电话,营销数据修改时间,营销数据修改者,营销数据创建时间,营销数据创建者,营销数据所有者,营销数据最近操作时间,营销进度,负责人,重复数据
zcrm_105530000001938946,德清武康马陆汽车服务部,低,,,,创新咨询/指南针,,,,,,13957267017,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938947,国兵汽修,低,,,,创新咨询/指南针,,,,,,13956568705,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938948,车宜家汽车修理厂,低,,,,创新咨询/指南针,,,,,,13956561155,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938949,顺驰汽修,,,,,创新咨询/指南针,,,,,,13955997862,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001938950,汽车钣金喷漆,低,,,,创新咨询/指南针,,,,,,13955997662,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938951,伟锋汽车维修,低,,江苏省常州市新北区奔牛镇航空抚技校西,,创新咨询/指南针,,,,,,13951229219,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王伟锋,
zcrm_105530000001938952,众德汽修,,,,,创新咨询/指南针,,,,,,13951120002,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,13951120002
zcrm_105530000001938953,吴江众德汽车一站式服务,低,,苏州市吴江区苑坪东路,,创新咨询/指南针,,,,,,13951120002,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,13951120002
zcrm_105530000001938954,华荣汽修,,,,,创新咨询/指南针,,,,,,13939891454,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001938955,远大汽车维修,低,,,,创新咨询/指南针,,,,,,13921997074,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,小陆,
zcrm_105530000001938956,金程汽车维修服务部,低,,,,创新咨询/指南针,,,,,,13921989697,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,唐让平,
zcrm_105530000001938957,华虹汽车,,,,,创新咨询/指南针,,,,,,13921989369,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001938958,张家港市沙洲汽车修理有限公司,低,,,,创新咨询/指南针,,,,,,13921983500,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938959,九易汽车美容,低,,,,创新咨询/指南针,,,,,,13921979329,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938960,树林小李汽车,低,,,,创新咨询/指南针,,,,,,13921538270,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938961,名捷汽车服务,中,,,,创新咨询/指南针,,,,,,13921380251,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001938962,汇友汽车维修有限公司,中,,,,创新咨询/指南针,,,,,,13921372222,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938963,高温汽修,,,,,创新咨询/指南针,,,,,,13921309979,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001938964,常州市东安汽修,低,,江苏省常州市溧阳市溧城镇平陵西路299号,,创新咨询/指南针,,,,,,13921061918,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王老板,
zcrm_105530000001938966,六安方正汽车维修中心,低,,,,创新咨询/指南针,,,,,,13918377735,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938967,伽源汽车修理有限公司,中,,,,创新咨询/指南针,,,,,,13915782173,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,陶宇超,
zcrm_105530000001938968,同辉汽修,低,,,,创新咨询/指南针,,,,,,13915760928,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,杨东红,
zcrm_105530000001938969,零点车艺维修,,,,,创新咨询/指南针,,,,,,13915745707,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,赵勤,
zcrm_105530000001938970,大众专修服务中心,低,,,,创新咨询/指南针,,,,,,13915734285,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,董海波,
zcrm_105530000001938971,达通汽车维修,低,,,,创新咨询/指南针,,,,,,13915703967,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938972,靓丽汽车维修养护中心,低,,,,创新咨询/指南针,,,,,,13915682233,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938973,车道汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13915588609,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,单凯,
zcrm_105530000001938974,小毛汽修,低,,,,创新咨询/指南针,,,,,,13915578397,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938975,飞天汽修,低,,,,创新咨询/指南针,,,,,,18913152620,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938976,永诚汽车养护中心,低,,,,创新咨询/指南针,,,,,,13915479062,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,赵杭东,
zcrm_105530000001938977,奇瑞汽车宜兴广通4S店,低,,,,创新咨询/指南针,,,,,,13915399987,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938978,鼎盛汽车维修,高,,,,创新咨询/指南针,,,,,,13915384111,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001938979,东鑫汽车服务,低,,,,创新咨询/指南针,,,,,,13915350642,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,盛春连,
zcrm_105530000001938980,丰之友汽车维修服务,低,,,,创新咨询/指南针,,,,,,13915349709,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,李永强,
zcrm_105530000001938981,婷婷汽修,,,江苏省常州市新北区河海街道泰山路227号婷婷汽修,,创新咨询/指南针,,,,,,13915038808,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,陈女士,
zcrm_105530000001938982,国乔汽车维修,低,,,,创新咨询/指南针,,,,,,13914972380,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,陈书东,
zcrm_105530000001938983,惠通汽车维修服务站,,,,,创新咨询/指南针,,,,,,13914918266,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,蒋波,
zcrm_105530000001938984,武进区湖塘鹏飞汽车维修服务部,低,,江苏省常州市武进区湖塘镇春秋路27-1号,,创新咨询/指南针,,,,,,13914349663,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,高网锁,
zcrm_105530000001938985,志乐汽修,低,,,,创新咨询/指南针,,,,,,13914261871,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938986,兄弟汽车维修中心,低,,,,创新咨询/指南针,,,,,,13914235416,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938987,明珠汽车服务,低,,,,创新咨询/指南针,,,,,,13914220109,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,未添加,,
zcrm_105530000001938988,新嘉益汽修,,,,,创新咨询/指南针,,,,,,13914183038,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001938989,一家人汽修,低,,,,创新咨询/指南针,,,,,,13914132323,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001938990,大广快修,低,,,,创新咨询/指南针,,,,,,13914114610,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938991,沈舟快修,低,,,,创新咨询/指南针,,,,,,13914101400,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938992,龙潘智尊养护,低,,,,创新咨询/指南针,,,,,,13914063995,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001938993,东凌汽车维修服务中心,无,,,,创新咨询/指南针,,,,,,15257336858,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,未添加,胡存潮,
zcrm_105530000001938994,苏州市宏杰汽车维修服务中心,低,,金利花园13幢101号,,创新咨询/指南针,,,,,,13913779706,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,13913779706
zcrm_105530000001938995,宏杰汽车维修,低,,,,创新咨询/指南针,,,,,,13913779706,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,13913779706
zcrm_105530000001938996,鸿鑫汽车修理,中,,,,创新咨询/指南针,,,,,,13913779677,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,梁建涛,
zcrm_105530000001938997,苏州好兄弟汽车,,,,,创新咨询/指南针,,,,,,13913756096,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,王浩,
zcrm_105530000001938998,百顺汽车销售,低,,,,创新咨询/指南针,,,,,,13913756007,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,李银胜,
zcrm_105530000001938999,爱车族汽车美容护理中心,低,,,,创新咨询/指南针,,,,,,13913720300,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939000,金鹰汽车美容装饰,低,,,,创新咨询/指南针,,,,,,13913718555,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939001,广达汽车装潢,低,,,,创新咨询/指南针,,,,,,13913718480,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939002,金顺汽车维修中心,低,,,,创新咨询/指南针,,,,,,13913713357,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939003,吴江中威汽车维修有限公司,低,,,,创新咨询/指南针,,,,,,13913703226,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,13913703226
zcrm_105530000001939004,璜泾镇亿佳汽车美容,低,,,,创新咨询/指南针,,,,,,13913689903,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,詹龙军,
zcrm_105530000001939005,张家港市聚诚汽车修理厂,低,,,,创新咨询/指南针,,,,,,13913616687,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,王震龙,
zcrm_105530000001939006,皇家汽车维修服务,中,,,,创新咨询/指南针,,,,,,13913566606,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,顾胜利,
zcrm_105530000001939007,苏州蒙恩汽车维修,低,,解放西路114号,,创新咨询/指南针,,,,,,13913564057,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,13913564057
zcrm_105530000001939008,蒙恩汽修,低,,,,创新咨询/指南针,,,,,,13913564057,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,13913564057
zcrm_105530000001939009,企星汽车一条龙,低,,,,创新咨询/指南针,,,,,,13913299261,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939010,昆山友邦汽车修理厂,中,,,,创新咨询/指南针,,,,,,13913255700,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,陆建刚,
zcrm_105530000001939011,万丰汽车美容,低,,,,创新咨询/指南针,,,,,,13913250785,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939012,驰力威汽车养护,低,,,,创新咨询/指南针,,,,,,13913223933,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,陈立钦,
zcrm_105530000001939013,新镇正新轮胎,低,,,,创新咨询/指南针,,,,,,13913216799,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,余能武,
zcrm_105530000001939014,紫湖汽修,低,,苏州市姑苏区齐门北大街,,创新咨询/指南针,,,,,,13913184569,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001939015,小路车服务中心,低,,,,创新咨询/指南针,,,,,,13913176595,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939016,丽华车影汽车一站式服务,,,,,创新咨询/指南针,,,,,,13913168814,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,孙丽华,
zcrm_105530000001939017,别克维修,低,,,,创新咨询/指南针,,,,,,13913164853,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,张国杰,
zcrm_105530000001939018,邓禄普轮胎苏州地区,低,,,,创新咨询/指南针,,,,,,13913103829,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939019,子函焊接,低,,,,创新咨询/指南针,,,,,,13913096799,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939020,阿旺汽车维修,低,,,,创新咨询/指南针,,,,,,13913086555,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939021,世美汽车美容,低,,,,创新咨询/指南针,,,,,,13913081807,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939022,阳光汽车维护服务部,低,,,,创新咨询/指南针,,,,,,13913081590,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939023,吴江区盛泽镇盛西汽车修理厂,低,,,,创新咨询/指南针,,,,,,13913079711,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939024,吴江市远成汽修,低,,,,创新咨询/指南针,,,,,,13912760128,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939025,祥业汽车美容装潢,低,,,,创新咨询/指南针,,,,,,13912733354,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939026,蓝色扳手汽车专业快修,中,,,,创新咨询/指南针,,,,,,13912732727,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939027,吴江市顺杰汽车修理厂,低,,,,创新咨询/指南针,,,,,,13912722671,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,未添加,,
zcrm_105530000001939028,泰顺一站式汽车服务,低,,,,创新咨询/指南针,,,,,,13912716370,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,13912716370
zcrm_105530000001939029,泰顺汽车一站式服务,低,,苏州市吴江区三兴路,,创新咨询/指南针,,,,,,13912716370,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,13912716370
zcrm_105530000001939030,小曹汽修,低,,,,创新咨询/指南针,,,,,,13912715079,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939031,荣现汽修,低,,,,创新咨询/指南针,,,,,,13912672722,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939032,品瑞顺汽车维修,低,,,,创新咨询/指南针,,,,,,13912634287,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,朱全明,
zcrm_105530000001939033,德峰轿车修理行,高,,,,创新咨询/指南针,,,,,,15988356112,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001939034,小陈快修,低,,,,创新咨询/指南针,,,,,,13912396649,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,陈连喜,
zcrm_105530000001939035,新越汽修,中,,江苏省常州市新北区新桥镇新景花苑北门口28-2,,创新咨询/指南针,,,,,,13912345892,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,邵建强,
zcrm_105530000001939036,亮堂堂汽车维修厂,低,,江苏省常州市新北区河海街道嘉顺花苑20-9-11,,创新咨询/指南针,,,,,,13912345216,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,黄先生,
zcrm_105530000001939037,广信汽车修理厂,低,,,,创新咨询/指南针,,,,,,13907930442,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939038,义乌市交通事故维修定点单位,低,,,,创新咨询/指南针,,,,,,13906896952,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001939039,宝铃汽修,低,,,,创新咨询/指南针,,,,,,13906891284,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001939040,宝祥汽车,,,,,创新咨询/指南针,,,,,,13906767168,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001939041,平湖市路尚汽车服务有限公司,低,,,,创新咨询/指南针,,,,,,13906739901,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,未添加,,
zcrm_105530000001939042,新三建轿车维修,低,,慈城供电营业厅对面,,创新咨询/指南针,,,,,,13906615873,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,刘朝国,
zcrm_105530000001939043,桑宝汽车修理厂,高,,,,创新咨询/指南针,,,,,,13906594478,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940644,辉标汽修,低,,曙光东路446号,,创新咨询/指南针,,,,,,13906566939,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,丁辉标,
zcrm_105530000001940645,仙居跨世纪轿车修理厂,低,,,,创新咨询/指南针,,,,,,13906556757,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001940646,昆山市开发区三友汽车修理厂,低,,,,创新咨询/指南针,,,,,,13906266779,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,赵林生,
zcrm_105530000001940647,车安信汽车养护中心,低,,,,创新咨询/指南针,,,,,,13906252045,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001940648,金港汽配服务,低,,,,创新咨询/指南针,,,,,,13906248912,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001940649,东欧汽车配件供应站,低,,,,创新咨询/指南针,,,,,,13906241797,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001940650,太仓市众磊汽配,低,,,,创新咨询/指南针,,,,,,13906221924,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,董希元,
zcrm_105530000001940651,兴隆汽修保养中心,低,,苏州市姑苏区城北西路,,创新咨询/指南针,,,,,,13906202558,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001940652,乐清市亚龙轿车服务有限公司,低,,,,创新咨询/指南针,,,,,,13905878680,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,未添加,,
zcrm_105530000001940653,桐乡市乌镇顺我（阿发）汽修,,,浙江省嘉兴市桐乡市乌镇镇分水墩村分水墩路366号,,创新咨询/指南针,,,,,,13905835618,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,胡建法,
zcrm_105530000001940654,嘉善路通汽车维修服务有限公司,高,,,,创新咨询/指南针,,,,,,13905833957,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940655,为君汽车修理部,低,,浙江省金华市金东区赤松镇下杨村向阳街50号,,创新咨询/指南针,,,,,,13905794846,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,杨伟军,
zcrm_105530000001940656,金龙汽修,中,,,,创新咨询/指南针,,,,,,13905765536,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001940657,柯桥新青年轿车服务,低,,柯桥公路与柯南大道叉口,,创新咨询/指南针,,,,,,13905756380,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,,
zcrm_105530000001940658,御安汽车维修生活馆,低,,,,创新咨询/指南针,,,,,,13905707913,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,未添加,,
zcrm_105530000001940659,大亮点汽车服务中心,低,,桐乡市汽车商贸城杏南路20-48号,,创新咨询/指南针,,,,,,18006731093,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,陈春华,
zcrm_105530000001940660,黄山当代汽车维修,中,,,,创新咨询/指南针,,,,,,13905596085,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940661,天海汽配中心,低,,,,创新咨询/指南针,,,,,,13901567960,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,吴剑,
zcrm_105530000001940662,崇福永鑫汽修,,,浙江省嘉兴市桐乡市崇福镇青阳加油站南侧,,创新咨询/指南针,,,,,,13705839063/0573-88415463,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,张永兴,
zcrm_105530000001940663,诚誉汽车维修服务部,低,,,,创新咨询/指南针,,,,,,13901527475,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,,
zcrm_105530000001940664,承俊汽车农机修配（大车/小车）,低,,浙江省金华市金东区澧浦镇新街苗木市场旁,,创新咨询/指南针,,,,,,13967470407,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,郑承俊/技师,
zcrm_105530000001940665,慈溪动车族汽车服务中心,中,,,,创新咨询/指南针,,,,,,13884407977,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,胡孟炯,
zcrm_105530000001940666,世恒汽车修理厂,中,,,,创新咨询/指南针,,,,,,13870358700,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940667,普利斯玉山总代理,低,,,,创新咨询/指南针,,,,,,13870329203,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,未添加,,
zcrm_105530000001940668,吉豪汽修,低,,浙江省金华市兰溪市梅江镇石布村,,创新咨询/指南针,,,,,,13868929165,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,,柳先生,
zcrm_105530000001940669,旺达汽车修理厂,,,,,创新咨询/指南针,,,,,,13868772908,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001940670,浩诚名车服务,高,,,,创新咨询/指南针,,,,,,13868768101,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940671,乐清之星汽车维修中心,中,,,,创新咨询/指南针,,,,,,13868645666,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940672,伯利恒汽车修理有限公司,中,,,,创新咨询/指南针,,,,,,13868613808,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,已添加,,
zcrm_105530000001940673,永大汽修,,,,,创新咨询/指南针,,,,,,13868606100,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 12:16 ,,,
zcrm_105530000001940674,常绿专修汽车电路,低,,浙江省杭州市富阳市常绿镇19省道边,,创新咨询/指南针,,,,,,13868174079,2018-04-11 11:46 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 11:46 ,,王松良,
zcrm_105530000001940675,渔山江边汽车修理,无,,浙江省杭州市富阳市渔山乡渔山村黎明史麦斯家电维修,,创新咨询/指南针,,,,,,13868157519,2018-04-11 06:06 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 06:06 ,,沈水英,
zcrm_105530000001940676,诚狮汽车维修,低,,,,创新咨询/指南针,,,,,,151673118311/0573-81898311,2018-04-11 05:57 ,零克,2018-04-11 09:42 ,零克,零克,2018-04-11 05:57 ,已添加,张俊,
